filer_cpf_id,year,total_expenditure
81077,2024,1000.0
81077,2025,1500.0
81077,2026,500.0
81078,2023,10373.52
81078,2024,5020.43
81078,2025,2763.4
81078,2026,349.22
81079,2023,20.5
81079,2024,4864.92
81080,2023,610.0
81082,2023,180.0
81082,2024,17994.37
81082,2025,31105.5
81083,2023,2737.11
81084,2023,30354.11
81084,2024,20122.14
81085,2023,127.02
81085,2024,463.91
81087,2023,3505.67
81087,2024,8221.28
81087,2025,29275.72
81087,2026,165287.79
81088,2023,1610.5
81088,2024,142.0
81088,2025,168.79
81088,2026,251.48
81089,2023,60.0
81089,2024,25.0
81089,2025,5.0
81091,2023,10.0
81091,2024,74.0
81091,2025,84.0
81092,2023,10.0
81093,2023,3000.0
81095,2023,2238.46
81095,2024,45342.01
81096,2023,1060.0
81096,2024,1074.25
81096,2025,1084.25
81100,2023,338.75
81100,2024,5218.12
81102,2023,5721.73
81102,2024,2458.34
81102,2025,1942.73
81102,2026,559.36
81103,2023,5244.4
81103,2024,1159.18
81103,2025,615.44
81104,2023,194759.96
81104,2024,825.99
81105,2023,30.0
81105,2024,74.0
81105,2025,84.0
81106,2023,1611.1
81106,2024,3280.41
81106,2025,310.19
81107,2023,58146.44
81107,2024,2744.41
81107,2025,45851.63
81108,2025,3785.0
81109,2023,390.62
81109,2024,1081.23
81109,2025,1923.5
81109,2026,2155.7
81110,2023,967.43
81110,2024,15.0
81111,2023,290.0
81111,2024,4710.0
81112,2023,352787.14
81112,2024,310.0
81112,2025,397.24
81114,2023,97487.4
81114,2024,60.0
81114,2025,1239220.1
81114,2026,32000.0
81115,2023,28000.0
81115,2024,10349.59
81115,2025,11011.3
81115,2026,8042.0
81116,2024,2116.1
81116,2025,2664.83
81116,2026,7021.3
81117,2023,4020.0
81117,2024,2.0
81117,2025,498.0
81119,2023,3953.04
81119,2024,200.09
81120,2023,11434.0
81122,2024,5597.66
81122,2025,457.75
81123,2024,1032.08
81123,2025,23.14
81125,2024,47.75
81125,2025,168.0
81126,2024,212.94
81126,2025,27455.7
81126,2026,127.52
81127,2025,2407.0
81127,2026,333.0
81128,2024,580.0
81128,2026,1000.0
81129,2025,10.0
81129,2026,38.0
81130,2024,0.01
81130,2025,950.21
81130,2026,2019.0
81131,2025,3052.98
81131,2026,1967.81
81132,2025,53258.81
81132,2026,55153.81
81133,2025,3607060.88
81134,2025,3417.75
81134,2026,500.0
81135,2025,1398.18
81135,2026,84.35
81136,2025,21.9
81136,2026,566.63
81137,2025,427431.45
81137,2026,779535.46
81138,2026,100.0
81140,2025,45943.59
81140,2026,123556.77
81141,2025,39109.03
81142,2026,1544.16
81143,2025,36.0
81143,2026,108.0
81144,2025,2500.0
81145,2026,500.0
81146,2025,394.0
81146,2026,504.73
81147,2025,184943.21
81147,2026,4000.0
81148,2025,67914.67
81148,2026,25822.42
81149,2025,141971.46
81149,2026,37000.0
81150,2025,29815.0
81150,2026,4185.0
81151,2025,881.8
81152,2025,6.0
81152,2026,371.59
81154,2026,75.0
81156,2026,5.0
81158,2026,150.39
81159,2026,10369.66
81160,2026,119.96
81162,2026,78244.9
81163,2026,58423.1
81164,2026,46682.9
81165,2026,18000.0
81166,2026,84412.69
81168,2026,10000.0
95305,2023,3905.0
95419,2023,1570.46
95419,2024,1856.79
95419,2025,20210.16
95463,2023,124532.54
95469,2024,4590.0
95472,2023,147.8
95480,2023,141656.97
95480,2024,587406.86
95480,2025,18667.28
95485,2023,11148.62
95485,2024,162.61
95487,2023,161496.13
95489,2023,393295.71
95491,2023,35373.99
95491,2024,23749.64
95492,2023,2.18
95492,2024,15.57
95492,2025,1112.63
95493,2023,52877.91
95493,2024,16150.65
95494,2023,67027.09
95502,2023,1.41
95502,2025,23.59
95504,2023,279589.61
95504,2024,170759.67
95504,2025,195040.41
95504,2026,118790.51
95505,2023,3758975.7
95505,2024,3964429.62
95505,2025,28793.62
95507,2024,950000.0
95508,2023,65137.97
95508,2024,75126.38
95508,2025,19735.65
95509,2023,1004719.26
95509,2024,6254347.64
95509,2025,26081.92
95510,2023,254134.72
95510,2024,160673.25
95510,2025,4405.73
95511,2023,6659264.14
95511,2024,26963010.82
95512,2023,56200.9
95512,2024,3718.99
95512,2025,1135.85
95513,2024,889526.25
95514,2024,0.57
95514,2025,10.55
95515,2023,116.0
95515,2024,126.0
95517,2023,255.0
95517,2024,12958.82
95517,2025,13440.53
95518,2024,5318258.02
95518,2025,49.0
95521,2024,2515568.24
95521,2025,2666.0
95522,2024,128802.9
95522,2025,356.0
95523,2024,45292.32
95523,2025,63526.65
95523,2026,238540.76
95525,2025,37365.22
95525,2026,246650.27
95527,2025,947811.71
95527,2026,513574.14
95528,2025,1297862.54
95528,2026,153990.3
95529,2025,303831.26
95530,2025,17784.07
95531,2025,75010.79
95531,2026,81100.0
95532,2025,827060.0
95532,2026,225040.0
95533,2025,1440342.79
95533,2026,754831.2
95535,2025,150179.41
95535,2026,152640.45
95536,2026,399614.47
95538,2025,2081795.77
95538,2026,2707187.56
95539,2025,10.0
95539,2026,591624.78
95540,2026,626563.16
95542,2026,807.23
95543,2025,75000.0
95544,2026,18724.37
95545,2026,370.15
95547,2026,8000.0
95550,2026,15.5
95551,2026,33750.0
