filer_id,year,total_expenditure
20085605166,2022,2675.0
20085605166,2023,12500.0
20085605166,2024,12116.0
20085605166,2025,8000.0
20085605404,2023,6300.0
20085605404,2024,1825.0
20085605404,2026,250.0
20085614540,2024,918.8
20085616106,2025,54800.5
20085617217,2024,1200.0
20085617217,2026,5250.0
20085621234,2022,2100.0
20085621234,2023,2956.24
20085621234,2024,918.83
20085621234,2025,4480.76
20085621924,2022,3267.73
20085621924,2023,92524.48
20085621924,2024,127602.89
20085621924,2025,57919.77
20085621924,2026,49589.95
20085623830,2023,260.02
20085623830,2024,1045.82
20085623830,2025,5.91
20085623830,2026,16.35
20085630312,2024,510.0
20085630312,2025,2500.0
20085630312,2026,150.0
20085631093,2023,0.79
20085631093,2024,1164.66
20085631093,2025,960.97
20085631093,2026,666.01
20085634620,2023,1000.0
20085634620,2024,6350.0
20085634620,2025,900.0
20085634620,2026,15700.0
20085634789,2024,10000.0
20085634789,2025,1000.0
20085634789,2026,500.0
20085638407,2023,725.0
20085638407,2024,877.23
20085638407,2025,2079.99
20085638407,2026,287.13
20095609248,2023,422.25
20095609248,2024,58614.27
20095609248,2025,-1976.0
20095609248,2026,5105.54
20095611552,2022,800.0
20095611552,2023,11153.12
20095611552,2024,15076.02
20095611552,2025,-1175.0
20095611552,2026,84.0
20095611633,2025,937.0
20095613512,2026,10.0
20095616502,2023,1800.0
20095616502,2024,3038.65
20095616502,2025,341.0
20095616502,2026,3155.0
20095618448,2023,624.14
20095618901,2022,-1980.0
20095618901,2023,864.72
20095618901,2024,20689.64
20095618901,2025,7789.84
20095618901,2026,5024.75
20095619234,2022,4000.0
20095619234,2024,33550.0
20095619234,2025,400.0
20095619234,2026,21800.0
20095620454,2023,10000.0
20095620454,2024,82000.0
20095620454,2025,28750.0
20095620454,2026,11000.0
20095621098,2024,432.0
20095621098,2025,778.5
20095621098,2026,702.0
20095621102,2021,5487.83
20095621102,2022,12819.37
20095621102,2023,2921.2
20095621102,2024,24929.35
20095621102,2025,12154.92
20095621102,2026,9698.65
20095621364,2025,2037.18
20095621535,2023,1550.0
20095621535,2024,10600.0
20095621535,2026,200.0
20095622155,2023,1100.0
20095622264,2022,9313.51
20095622264,2023,124915.38
20095622264,2024,214925.12
20095622264,2025,188598.88
20095622264,2026,123636.2
20105016972,2026,25.0
20105017082,2025,3379.0
20105017082,2026,270.0
20105017118,2022,94.21
20105017118,2023,2102.78
20105017118,2024,15266.19
20105017118,2025,1556.22
20105017118,2026,5605.1
20105017124,2026,86.49
20105017128,2026,707.5
20105017138,2026,280.0
20105017145,2023,9000.0
20105017174,2026,975.41
20105017461,2024,500.0
20105017472,2023,830.0
20105017472,2024,1323.66
20105017494,2026,488.34
20105017798,2023,509.65
20105017798,2024,2632.6
20105017798,2025,2160.3
20105017798,2026,796.66
20105017985,2025,176.12
20105017985,2026,14819.26
20105018068,2023,10.0
20105018068,2024,10.0
20105018068,2025,67.54
20105018182,2022,5.0
20105018182,2023,1257.44
20105018182,2024,4732.96
20105018182,2025,966.39
20105018182,2026,1954.6
20105018281,2024,4500.0
20105018281,2025,200.0
20105018281,2026,1400.0
20105018308,2023,11230.41
20105018308,2024,16522.67
20105018308,2025,12832.12
20105018308,2026,5655.42
20105018317,2023,1750.0
20105018317,2024,2450.0
20105018317,2025,1400.0
20105018317,2026,7798.0
20105018343,2022,6000.0
20105018343,2023,6000.0
20105018343,2024,99400.0
20105018343,2025,11000.0
20105018343,2026,7200.0
20105018344,2024,65400.0
20105018393,2023,71050.0
20105018393,2024,179131.64
20105018393,2025,613549.89
20105018393,2026,2590741.9
20105018394,2023,6440.0
20105018394,2024,51100.0
20105018394,2026,38650.0
20105018408,2022,198.34
